"","cod","ano","at","pl","ll","ebit","deb_cp","deb_lp","rec","vm","setor","pat","debt","dif_ano","l_vm","l_at","ebit_at","pl_at","log_vm","log_at","var_rec","risk","effi","crise","ifrs","ebit_ifrs","pl_ifrs","div_at"
"11","AESB3.SA",2007,17763677000,3346054000,481843000,1272826000,220243000,3758127000,7976521000,6955405592,"Utilities",14417623000,3978370000,1,5923213546.99998,17349510000,0.0733638010525946,0.192861585139869,22.6627849772282,23.6004215913693,-0.831943141001368,-0.0208039665595106,0.449035467150185,0,0,0,0,0.223960951327813
"12","AESB3.SA",2008,18206077000,3464059000,1628932000,2443112000,278445000,3606892000,8365649000,5254844276.39,"Utilities",14742018000,3885337000,1,6955405592,17763677000,0.137534137780145,0.195007992996045,22.3824162074186,23.6250212763955,0.0197739658450777,-0.133579831705857,0.45949761719672,1,0,0,0,0.21340879751305
"13","AESB3.SA",2009,17624097000,4435238000,619356000,2151596000,878906000,3378328000,8948979000,7072178469.19998,"Utilities",13188859000,4257234000,1,5254844276.39,18206077000,0.118180099974311,0.243613052938313,22.6794343979927,23.5925329502897,0.0244074467114872,0.121856515568145,0.5077695044461,1,0,0,0,0.241557567460052
"14","AESB3.SA",2010,17500232000,4171798000,674338000,2692624000,353807000,4108197000,9809511000,8656430804.49999,"Utilities",13328434000,4462004000,1,7072178469.19998,17624097000,0.15278082048686,0.236709886469644,22.8815683272783,23.5854799749309,-0.0808183495798333,-0.0260999715311535,0.560536054607733,0,1,0.15278082048686,0.236709886469644,0.254968276991985
"15","AESB3.SA",2011,17462535000,4340054000,1129155000,2758869000,365883000,3049970000,9917958000,9608319568.19999,"Utilities",13122481000,3415853000,1,8656430804.49999,17500232000,0.157647567186538,0.247999797945536,22.9858951818079,23.5833235658224,0.00717285111348019,0.0544478566857644,0.567956370595678,0,1,0.157647567186538,0.247999797945536,0.195610373866108
"16","AESB3.SA",2012,17244714000,3602050000,322146000,1328324000,401904000,3313723000,10099789000,8478396139.15998,"Utilities",13642664000,3715627000,1,9608319568.19999,17462535000,0.0760670773172395,0.206273029660356,22.860787134329,23.5707714986804,-1.48184262583484,-0.116422516663385,0.585674485526405,0,1,0.0760670773172395,0.206273029660356,0.215464692542886
"17","AESB3.SA",2013,16573460000,3948769000,517018000,1294747000,441344000,3412248000,2336933000,7023404219.17999,"Utilities",12624691000,3853592000,1,8478396139.15998,17244714000,0.0750808044714456,0.228984313685921,22.67251386895,23.5310684576913,1.77955003517412,0.180352521604066,0.141004533754569,0,1,0.0750808044714456,0.228984313685921,0.232515841592522
"18","AESB3.SA",2014,17673814000,3682180000,81945000,686151000,1418388000,3267609000,3205007000,6361345738.68999,"Utilities",13991634000,4685997000,1,7023404219.17999,16573460000,0.0414005886519773,0.222173281861482,22.5735057860492,23.5953499460534,-0.515195553954993,-1.77873444227004,0.181342125700768,0,1,0.0414005886519773,0.222173281861482,0.265137847439155
"19","AFLT3.SA",2012,93210000,79668000,17691000,17167000,533000,3465000,28242000,315423499.999999,"Utilities",13542000,3998000,1,220796450,92604000,0.185380761090234,0.860308410003887,19.5694267382781,18.3503655700373,0.343335473795511,-1.00768619140638,0.302993241068555,0,1,0.185380761090234,0.860308410003887,0.0428923935200086
"20","AFLT3.SA",2013,83403000,77503000,19441000,19146000,533000,2939000,35127000,220796450,"Utilities",5900000,3472000,1,315423499.999999,93210000,0.205407145156099,0.831488037764188,19.2127517943394,18.239194837905,-0.232034214397272,1.03827109407681,0.421171900291356,0,1,0.205407145156099,0.831488037764188,0.04162919799048
"21","AFLT3.SA",2014,83910000,76650000,14982000,14373000,543000,4020000,34643000,157711750,"Utilities",7260000,4563000,1,220796450,83403000,0.172331930506097,0.919031689507572,18.8762795577182,18.2452553538463,-0.220058045557253,0.204079944639096,0.412859015611965,0,1,0.172331930506097,0.919031689507572,0.0543796925277083
"22","AGRO3.SA",2008,702732000,574880000,14536000,27546000,431000,1341000,45389000,701068800,"Consumer Non-Cyclicals",127852000,1772000,1,701068800,674523000,0.040837747563834,0.852276349360956,20.3681165856893,20.3704861537623,-4.48414171096563,-0.471887961218513,0.0645893455826688,1,0,0,0,0.00252158717690386
"23","AGRO3.SA",2009,678996000,576752000,950000,3597000,15488000,9759000,35284000,462121183.999998,"Consumer Non-Cyclicals",102244000,25247000,1,701068800,702732000,0.00511859428629976,0.820728243484002,19.9513377176809,20.3361257944894,0.292412740129052,0.642396056243123,0.0519649600292196,1,0,0,0,0.0371828405469252
"24","AGRO3.SA",2010,710021000,554583000,-18434000,-45375000,28689000,49299000,36745000,531643839.999999,"Consumer Non-Cyclicals",155438000,77988000,1,462121183.999998,678996000,-0.0668266086987258,0.816769170952406,20.0914843494241,20.380805105027,0.731735607112624,-0.266916539470296,0.0517519904340858,0,1,-0.0668266086987258,0.816769170952406,0.109839004761831
"25","AGRO3.SA",2011,751271000,570322000,14743000,10571000,37899000,55436000,79544000,595908479.999999,"Consumer Non-Cyclicals",180949000,93335000,1,531643839.999999,710021000,0.0148882920364327,0.803246664535274,20.2055976561916,20.437276996834,-0.163519834622508,-0.175198295950423,0.105879236653618,0,1,0.0148882920364327,0.803246664535274,0.124236127842017
"26","AGRO3.SA",2012,735762000,558968000,-5572000,-13219000,43067000,51294000,146218000,435246880,"Consumer Non-Cyclicals",176794000,94361000,1,595908479.999999,751271000,-0.0175955148009174,0.744029784192389,19.8914239682928,20.4164172548327,-0.370039968773914,0.0623378089474763,0.198730024111058,0,1,-0.0175955148009174,0.744029784192389,0.128249352372099
"27","AGRO3.SA",2013,770830000,586985000,28727000,26967000,44929000,56924000,185647000,646735967.999999,"Consumer Non-Cyclicals",183845000,101853000,1,435246880,735762000,0.0366517977280697,0.797791949026995,20.2874486826219,20.4629784143491,-0.585003981681416,0.245916334976469,0.24084039282332,0,1,0.0366517977280697,0.797791949026995,0.132134193012727
"28","AGRO3.SA",2014,828382000,583906000,-13362000,-27363000,62253000,57909000,131314000,560855039.999999,"Consumer Non-Cyclicals",244476000,120162000,1,646735967.999999,770830000,-0.0354980994512409,0.757502951364114,20.1449730343751,20.5349849586161,0.629734726403626,-0.201645469433716,0.158518654437204,0,1,-0.0354980994512409,0.757502951364114,0.145056266311919
"29","AHEB3.SA",2003,174198000,41337000,-17489000,-17627000,0,33032000,68927000,5100100,"Consumer Cyclicals",132861000,33032000,1,9123409.99999998,171564000,-0.102742999696906,0.240942155696999,15.4447707053455,18.9757031412605,0.287135614969541,-0.106655639546003,0.395681925165616,0,0,0,0,0.189623302219314
"30","AHEB3.SA",2004,184844000,28884000,-8687000,-8687000,0,35704000,112985000,5066314.95999999,"Consumer Cyclicals",155960000,35704000,1,5100100,174198000,-0.0498685403965602,0.165811318155203,15.4381242789495,19.0350227840698,-1.05554139882895,-0.0188628804722316,0.611245158079245,0,0,0,0,0.193157473328861
"31","AHEB3.SA",2005,190391000,10737000,-18865000,-18865000,0,38106000,64452000,206445,"Consumer Cyclicals",179654000,38106000,1,5066314.95999999,184844000,-0.102059033563437,0.0580868191556123,12.2377893120817,19.0645904102968,0.559921404720153,-0.0565629618306137,0.338524405040154,0,0,0,0,0.200146015305345
"32","AHEB3.SA",2008,273599000,61326000,-1132000,-1132000,0,0,115892000,102744832.16,"Consumer Cyclicals",212273000,0,1,1215819,280839000,-0.00403077920089446,0.218367107132556,18.447759114796,19.4271740887352,-0.0471158173225364,0.05329399052582,0.423583419530042,1,0,0,0,0
"33","AHEB3.SA",2009,287729000,70391000,5524000,10831000,0,0,128912000,122847510,"Consumer Cyclicals",217338000,0,1,102744832.16,273599000,0.0395871329939071,0.257277987127146,18.6264543881058,19.4775296228857,0.297731190517195,-0.0389087721876993,0.448032697434044,1,0,0,0,0
"34","AHEB3.SA",2010,286970000,72938000,710000,7428000,0,0,193124000,145567144.12,"Consumer Cyclicals",214032000,0,1,122847510,287729000,0.0258159587667562,0.253495476646428,18.7961480097457,19.4748882386436,-0.37732535110144,0.0203893870951003,0.672976269296442,0,1,0.0258159587667562,0.253495476646428,0
"35","AHEB3.SA",2011,279493000,64375000,-13563000,-16124000,0,0,198385000,137353040.62697,"Consumer Cyclicals",215118000,0,1,145567144.12,286970000,-0.0561870578806147,0.224326584660417,18.7380651080615,19.4484878055231,0.00918623789869909,-0.0177671874892781,0.709803107770141,0,1,-0.0561870578806147,0.224326584660417,0
"36","AHEB3.SA",2012,288299000,75897000,1122000,7258000,0,0,205670000,119617980.45,"Consumer Cyclicals",212402000,0,1,137353040.62697,279493000,0.0259684500148483,0.27155241812854,18.5998137263919,19.4795086939935,-0.163193066695464,0.55435276783363,0.713391305554303,0,1,0.0259684500148483,0.27155241812854,0
"37","AHEB3.SA",2013,448398000,83314000,412000,853000,1500000,0,181117000,87743402.4999998,"Consumer Cyclicals",365084000,1500000,1,119617980.45,288299000,0.0029587338145467,0.288984699912244,18.2899272322985,19.921191788849,0.203986660411572,-0.37590281950048,0.403920178056102,0,1,0.0029587338145467,0.288984699912244,0.00334524239626403
"38","AHEB3.SA",2014,519357000,88459000,5144000,10166000,0,0,195586000,767383.500000001,"Consumer Cyclicals",430898000,0,1,87743402.4999998,448398000,0.0226718228002801,0.19727786475408,13.550741955391,20.0681020659337,-0.0820188792608656,-1.01238447400719,0.376592594304111,0,1,0.0226718228002801,0.19727786475408,0
"39","ALOS3.SA",2012,4069681000,2039432000,185531000,416661000,65262000,682118000,256851000,2464668549.75,"Real Estate",2030249000,747380000,1,1834171944,3266176000,0.127568447015715,0.624409707253988,21.6253231728241,22.1268304549508,-0.0875670144604348,-0.265168725088899,0.0631133005265032,0,1,0.127568447015715,0.624409707253988,0.183645843494859
"40","ALOS3.SA",2013,4530037000,2230611000,225951000,547842000,76071000,828580000,275754000,1393206439.13,"Real Estate",2299426000,904651000,1,2464668549.75,4069681000,0.134615464946761,0.548104630313776,21.0548737182729,22.2339959441784,0.0738033469040898,-0.0860660060909942,0.0608723504907355,0,1,0.134615464946761,0.548104630313776,0.199700576397058
"41","ALOS3.SA",2014,4742333000,2352808000,156970000,422352000,88539000,825294000,318724000,1260993211.5,"Real Estate",2389525000,913833000,1,1393206439.13,4530037000,0.0932336755748353,0.519379422287279,20.9551655104889,22.2797950456584,-0.106479850900807,-0.000343723675019683,0.0672082706971442,0,1,0.0932336755748353,0.519379422287279,0.192696927862299
"42","ALPA4.SA",2003,930745000,493275000,80256000,92386000,84668000,80072000,1049402000,389129419.999998,"Consumer Cyclicals",437470000,164740000,1,232020438.72,900759000,0.102564614952501,0.547621505863389,19.7794225454794,20.6514958986909,-0.0250194113876661,0.166288025447759,1.12748604612434,0,0,0,0,0.176997996228827
"43","ALPA4.SA",2004,1043083000,554288000,93821000,87738000,64578000,78020000,1190886000,672619031.999998,"Consumer Cyclicals",488795000,142598000,1,389129419.999998,930745000,0.0942664209853397,0.595531536564795,20.3266896530343,20.7654465879389,0.0180940139955706,-0.181001833829371,1.14169821576998,0,0,0,0,0.136708200593817
"44","ALPA4.SA",2005,1110865000,655146000,165244000,177812000,45010000,76308000,1376121000,139380029.09,"Consumer Cyclicals",455719000,121318000,1,672619031.999998,1043083000,0.170467738425418,0.628086163804798,18.7527147826846,20.8284048280695,-0.148543751944541,-0.28144382552346,1.23878329049885,0,0,0,0,0.109210390101407
"45","ALPA4.SA",2006,1078211000,757556000,126618000,170103000,5583000,54138000,1370665000,2351139081.49999,"Consumer Cyclicals",320655000,59721000,1,139380029.09,1110865000,0.153126617545786,0.681951452246673,21.5781657631978,20.7985690231186,0.00225594965572531,0.707522630926726,1.27124004485207,0,0,0,0,0.0553889730303252
"46","ALPA4.SA",2007,1338206000,880431000,210269000,236856000,52160000,118340000,1368314000,2696477019.96,"Consumer Cyclicals",457775000,170500000,1,2351139081.49999,1078211000,0.219674998678366,0.816566516201374,21.7152119505321,21.0145957479377,0.194225794397072,0.253571892692601,1.02249877821501,0,0,0,0,0.127409382411975
"47","ALPA4.SA",2008,1813345000,971192000,173181000,190415000,182781000,186489000,1658790000,719082063.239998,"Consumer Cyclicals",842153000,369270000,1,2696477019.96,1338206000,0.142291246639157,0.725741776677133,20.3934860444158,21.318439042949,-0.0426222296682016,-0.716650110210819,0.914768011602866,1,0,0,0,0.203640233932318
"48","ALPA4.SA",2009,1836304000,1079658000,125872000,154354000,109345000,86672000,1927021000,2085968874.99998,"Consumer Cyclicals",756646000,196017000,1,719082063.239998,1813345000,0.0851211435220545,0.595395801681423,21.4584992725124,21.3310206927803,-0.00302011399861299,0.296537223464796,1.04940195087524,1,0,0,0,0.106745397276268
"49","ALPA4.SA",2010,2224965000,1310475000,306341000,324225000,226371000,69438000,2231875000,3742994554,"Consumer Cyclicals",914490000,295809000,1,2085968874.99998,1836304000,0.176563902273262,0.713648175901158,22.043151810885,21.5230070221038,-0.00397576911763756,-0.172135900264679,1.00310566683071,0,1,0.176563902273262,0.713648175901158,0.13294995651617
"50","ALPA4.SA",2011,2408169000,1477688000,307420000,311815000,180077000,55814000,2574700000,4355624299.99999,"Consumer Cyclicals",930481000,235891000,1,3742994554,2224965000,0.140143777542568,0.664139885346511,22.1947337894453,21.6021325446545,0.0123129123742352,0.136395254831134,1.06915253871302,0,1,0.140143777542568,0.664139885346511,0.0979545040235963
"51","ALPA4.SA",2012,2740729000,1655624000,279983000,291759000,188406000,110340000,3006982000,5791031571.6,"Consumer Cyclicals",1085105000,298746000,1,4355624299.99999,2408169000,0.121153872506456,0.687503244166003,22.4795762770143,21.7314897803533,-0.0247593809161528,0.188246880513132,1.09714678102067,0,1,0.121153872506456,0.687503244166003,0.109002385861572
"52","ALPA4.SA",2013,3361984000,1834451000,310011000,325399000,275311000,281478000,3425959000,5932132014.03,"Consumer Cyclicals",1527533000,556789000,1,5791031571.6,2740729000,0.118727170763691,0.669329583479432,22.5036495155311,21.9357971128495,-0.12720425526687,-0.263102374063694,1.01902894243399,0,1,0.118727170763691,0.669329583479432,0.165613221240791
"53","ALPA4.SA",2014,3650622000,1997726000,280151000,327861000,295931000,218039000,3437078000,3277876180.19997,"Consumer Cyclicals",1652896000,513970000,1,5932132014.03,3361984000,0.0975200952770745,0.594210442405437,21.9104615435833,22.0181634009814,0.158054964368935,0.0729719003526341,0.941504762750019,0,1,0.0975200952770745,0.594210442405437,0.140789706521245
"54","AMAR3.SA",2008,1580175000,598163000,51077000,136122000,244922000,154175000,1607761000,590410335.999999,"Consumer Cyclicals",982012000,399097000,1,1448350355.5,1449392000,0.0939166215902944,0.41269925596388,20.1963283378724,21.1808014373456,-0.210312831719885,-0.282060920051119,1.01745756008037,1,0,0,0,0.252565063996076
"55","AMAR3.SA",2009,1538278000,720440000,141244000,199237000,154166000,93935000,1755744000,2029535530,"Consumer Cyclicals",817838000,248101000,1,590410335.999999,1580175000,0.12608540193333,0.455924185612353,21.4310728008651,21.1539294459221,0.0793469048326565,0.597733391696733,1.14136976541301,1,0,0,0,0.161284891287531
"56","AMAR3.SA",2010,2061292000,823037000,208670000,285952000,509802000,67815000,2075682000,4643308946.79999,"Consumer Cyclicals",1238255000,577617000,1,2029535530,1538278000,0.185890976793531,0.535037880019086,22.2586930841108,21.4465988076159,-0.00147026233077341,-0.174347396974613,1.00698105848177,0,1,0.185890976793531,0.535037880019086,0.280220851776459
"57","AMAR3.SA",2011,2432599000,857765000,177493000,287932000,297455000,684147000,2450315000,3155826032.99999,"Consumer Cyclicals",1574834000,981602000,1,4643308946.79999,2061292000,0.139685207141928,0.41612978656105,21.8725161157872,21.6122260700657,-0.00526046288099863,-0.356952202855826,1.0072827457382,0,1,0.139685207141928,0.41612978656105,0.40351985674581
"58","AMAR3.SA",2012,2440691000,1039049000,229914000,355416000,89671000,679311000,2877388000,6032652424.23,"Consumer Cyclicals",1401642000,768982000,1,3155826032.99999,2432599000,0.146105461689329,0.427135339610022,22.5204526223187,21.6155470328802,-0.0871186165856811,0.16135295671664,1.17892350977653,0,1,0.146105461689329,0.427135339610022,0.315067331341821
"59","AMAR3.SA",2013,2573671000,1107738000,85498000,206457000,106697000,681518000,3096990000,3450908703.6,"Consumer Cyclicals",1465933000,788215000,1,6032652424.23,2440691000,0.0845895691015372,0.453862451248437,21.9619034256558,21.6685991213233,0.00336660610798668,0.171558644505325,1.20333562448347,0,1,0.0845895691015372,0.453862451248437,0.306260978967397
"60","AMAR3.SA",2014,2975990000,1155878000,51082000,194687000,369759000,773717000,3344593000,2690224526.99999,"Consumer Cyclicals",1820112000,1143476000,1,3450908703.6,2573671000,0.0756456439070884,0.449116456610033,21.7128904943632,21.8138425936966,-0.132135996705872,-0.276888676835354,1.12385895113895,0,1,0.0756456439070884,0.449116456610033,0.38423381798998
"61","AMER3.SA",2006,1789720000,371587000,11490000,18340000,306389000,77694000,145599000,3707998670.21998,"Consumer Cyclicals",1418133000,384083000,1,1906520914.5,328628000,0.055807782660029,1.13072227564298,22.0337581260254,21.3053250199825,3.90368367703383,-2.26263668350441,0.0813529490646582,0,0,0,0,0.214605077889279
"62","AMER3.SA",2007,1810289000,322520000,68004000,119374000,536955000,107573000,2502347000,8050971798.99999,"Consumer Cyclicals",1487769000,644528000,1,3707998670.21998,1789720000,0.0666998189660953,0.180206959747894,22.8090586414634,21.3167523379868,-2.62451474704746,0.331130605504669,1.38229144628289,0,0,0,0,0.35603596994734
"63","AMER3.SA",2008,2312602000,139089000,61768000,97671000,834763000,635682000,3116911000,2702141853.59999,"Consumer Cyclicals",2173513000,1470445000,1,8050971798.99999,1810289000,0.053953263815888,0.0768324836531626,21.7173105745882,21.5616391344862,-0.066512663466559,-0.408219736914591,1.34779395676385,1,0,0,0,0.635840062405896
"64","AMER3.SA",2009,2303936000,192872000,62015000,375681000,345764000,1073425000,3632580000,5426990781.59999,"Consumer Cyclicals",2111064000,1419189000,1,2702141853.59999,2312602000,0.162449483309277,0.0834004294729487,22.4146506334082,21.5578848016165,-0.0385243125821157,0.375918387668333,1.57668442178949,1,0,0,0,0.61598455859885
"65","AMER3.SA",2010,3212014000,225945000,33587000,410764000,543113000,1535216000,4073569000,3577230310.49999,"Consumer Cyclicals",2986069000,2078329000,1,5426990781.59999,2303936000,0.178287938553849,0.0980691303925109,21.9978546816476,21.8901639916765,-0.0763888326986901,-0.379181944989119,1.26822890560253,0,1,0.178287938553849,0.0980691303925109,0.64704854960159
"66","AMER3.SA",2011,4029672000,1138848000,-89168000,236613000,644557000,1466335000,4232137000,1438347033,"Consumer Cyclicals",2890824000,2110892000,1,3577230310.49999,3212014000,0.0736649964788447,0.354558853105871,21.0867603974497,22.1169508200145,0.0903094107188963,0.310531694394174,1.0502435433951,0,1,0.0736649964788447,0.354558853105871,0.523837175829695
"67","AMER3.SA",2012,4786747000,969013000,-170667000,159847000,617141000,2141711000,4812439000,2661118034.99999,"Consumer Cyclicals",3817734000,2758852000,1,1438347033,4029672000,0.0396674965108823,0.240469447637426,21.7020121853426,22.2891168944874,0.106700763979915,0.137288901609913,1.00536731939248,0,1,0.0396674965108823,0.240469447637426,0.576352165677442
"68","AMER3.SA",2013,6613476000,829673000,-159562000,272970000,506499000,3074147000,6088500000,2427917814.53998,"Consumer Cyclicals",5783803000,3580646000,1,2661118034.99999,4786747000,0.057026201719038,0.173327105025605,21.6102998605345,22.612375222483,0.0333112000343246,-0.654128746422613,0.920620260812922,0,1,0.057026201719038,0.173327105025605,0.541416646858626
"69","AMER3.SA",2014,7634965000,3079457000,-163313000,366639000,574549000,1335018000,7963835000,5730192275.27998,"Consumer Cyclicals",4555508000,1909567000,1,2427917814.53998,6613476000,0.0554381689749838,0.465633654677208,22.4690149230054,22.7560041914546,-0.144665182995086,0.697657087861436,1.04307419876843,0,1,0.0554381689749838,0.465633654677208,0.250108153737443
"70","ANIM3.SA",2014,944084000,596302000,164897000,121562000,28488000,100530000,693506000,2929326214.84999,"Academic & Educational Services",347782000,129018000,1,1756767065.2,867023000,0.140206199835529,0.687757994885949,21.7980382727283,20.6657257032019,-0.222123878114271,0.526625327791152,0.734580821198114,0,1,0.140206199835529,0.687757994885949,0.136659449794722
"71","APTI3.SA",2003,149456000,88952000,10257000,10169000,4192000,37699000,53410000,39980324.9999999,"Basic Materials",60504000,41891000,1,33471900,126318000,0.0805031745277791,0.704191009990659,17.503898016068,18.8225125930948,-0.411785708176162,-0.369048023903992,0.35736270206616,0,0,0,0,0.280289851193662
"72","APTI3.SA",2004,153074000,95336000,10077000,8294000,7098000,38600000,42272000,53120190.9599998,"Basic Materials",57738000,45698000,1,39980324.9999999,149456000,0.0554945937265817,0.637886735895514,17.7880676580055,18.8464320225616,0.409540880364356,0.118399814265749,0.27615401701138,0,0,0,0,0.29853534891621
"73","APTI3.SA",2005,160441000,98417000,5643000,64000,4862000,38924000,50390000,42769880,"Basic Materials",62024000,43786000,1,53120190.9599998,153074000,0.000418098436050538,0.642937402824778,17.5713446744942,18.8934368317063,-0.2605994129161,-0.0746253874183697,0.314071839492399,0,0,0,0,0.272910291010403
"74","APTI3.SA",2006,154016000,92179000,-3439000,-6205000,5427000,40431000,46287000,46488999.9999999,"Basic Materials",61837000,45858000,1,42769880,160441000,-0.0386746529877026,0.574535187389757,17.6547262834333,18.852567051085,0.242160782617854,0.145091320026164,0.300533710783295,0,0,0,0,0.297748285892375
"75","APTI3.SA",2007,161406000,90129000,3952000,-8060000,4933000,41172000,54168000,92978.0000000006,"Basic Materials",71277000,46105000,1,46488999.9999999,154016000,-0.0523322252233534,0.585192447537918,11.4401181850111,18.8994334878304,-0.0115802676964002,-0.0841685308230237,0.335600907029478,0,0,0,0,0.28564613459227
"76","APTI3.SA",2008,166665000,91139000,3419000,4102000,13466000,41606000,62661000,93163455,"Basic Materials",75526000,55072000,1,92978.0000000006,161406000,0.0254141729551566,0.56465682812287,18.3498660890252,18.9314963676684,-0.14830160735705,0.0232530510415545,0.375969759697597,1,0,0,0,0.330435304353044
"77","APTI3.SA",2009,171711000,89800000,3269000,1886000,57340000,1884000,62495000,91055072.8498949,"Basic Materials",81911000,59224000,1,93163455,166665000,0.0113161131611316,0.538805388053881,18.3269750775765,18.9613233890457,0.125106067007797,-0.0284734620217331,0.363954551543,1,0,0,0,0.344905102177496
"78","APTI3.SA",2012,405921000,246740000,13225000,15988000,40832000,2631000,79768000,85539300,"Basic Materials",159181000,43463000,1,85539300,408117000,0.0391750404908396,0.604581529316348,18.2644864774235,19.8216691173518,-0.244628795393462,0.0354813582863214,0.196511143793989,0,1,0.0391750404908396,0.604581529316348,0.107072558453492
"79","ARZZ3.SA",2012,636591000,453899000,96874000,128205000,42843000,51241000,860335000,3503634398.94999,"Consumer Cyclicals",182692000,94084000,1,2054183911.99998,510628000,0.251073188309298,0.888903467886602,21.9770666663777,20.2716379351063,-0.124158055142972,-0.331261097069047,1.35147213831173,0,1,0.251073188309298,0.888903467886602,0.147793481214783
"80","ARZZ3.SA",2013,703866000,514542000,110555000,148490000,59835000,38583000,962950000,2636951761.5,"Consumer Cyclicals",189324000,98418000,1,3503634398.94999,636591000,0.233258088788563,0.80827721409822,21.6928894512037,20.3720985550961,-0.0233690418116972,0.115490891534583,1.36808710748921,0,1,0.233258088788563,0.80827721409822,0.139824909855001
"81","ARZZ3.SA",2014,796509000,576293000,112752000,148070000,65081000,34329000,1052909000,2390886535.6,"Consumer Cyclicals",220216000,99410000,1,2636951761.5,703866000,0.21036674594312,0.818753853716474,21.5949300695078,20.4957489866856,-0.0270415258283577,-0.0817439408501773,1.32190471168562,0,1,0.21036674594312,0.818753853716474,0.124807127100886
"82","ATMP3.SA",2006,674306000,364081000,70240000,106865000,21092000,0,1218583000,906902222.399999,"Industrials",310225000,21092000,1,1199862202.6,580927000,0.183955987585359,0.62672418393361,20.6255451989606,20.3291945717818,-0.0398130596513087,0.122834145711073,1.8071661827123,0,0,0,0,0.0312795674367424
"83","ATMP3.SA",2007,744619000,279196000,47374000,74705000,18518000,100060000,1365815000,913478634.28,"Industrials",465423000,118578000,1,906902222.399999,674306000,0.110787980531094,0.414049407835612,20.6327705446528,20.4283832361335,0.147833239930702,0.0166525701428439,1.83424677586793,0,0,0,0,0.159246540848407
