"cod","ano","mes","dia","at","pl","ll","ebit","deb_cp","deb_lp","rec","vm","pais","setor","pat","debt","dif_ano","l_vm","l_at","ebit_at","pl_at","log_vm","log_at","var_rec","risk","effi","crise","ifrs","ebit_ifrs","pl_ifrs","div_at","cap"
"LEDE.BA",2013,5,31,650135920.492191,279472976.810222,26569616.658779,70054141.0317085,62051112.1628017,54093894.9361098,766477614.765736,371308016.877637,"Argentina","Consumer Non-Cyclicals",370662943.681969,116145007.098911,1,457026476.578411,686238501.30934,0.102084247529169,0.407253420315224,19.7325425102895,20.2926920074434,-0.220949514374643,-0.211306340402777,1.17894980204365,0,1,0.102084247529169,0.407253420315224,0.178647269652449,0.54107721465523
"LEDE.BA",2014,5,31,502136577.513621,195785413.571075,21512877.662209,55600916.2951956,94197498.7617632,22602278.3556216,577809806.835067,337462822.88471,"Argentina","Consumer Non-Cyclicals",306351163.942546,116799777.117385,1,371308016.877637,650135920.492191,0.0855219878530976,0.301145356532299,19.6369659077937,20.0343827074128,0.393112904602798,0.537990099549504,1.15070248356762,0,1,0.0855219878530976,0.301145356532299,0.232605594469398,0.519065032784577
"LONG.BA",2009,12,31,35312106.3717746,22021503.4228541,2726200.63191153,2772627.69878884,4598267.50921538,562048.446550816,51365276.4612954,28724641.3289705,"Argentina","Consumer Cyclicals",13290602.9489205,5160315.9557662,1,18192888.0724314,33376104.2722665,0.0830722386342951,0.659798496649371,17.1732658952494,17.3797364198148,0.152778110279414,0.0965776187801223,1.45460811429681,1,0,0,0,0.146134470185299,0.860634934941731
"LONG.BA",2010,12,31,40048432.8546233,24035706.7271353,3465542.95792391,2942970.52154195,3683099.01738473,854063.995968758,62234761.9047619,19714406.1926125,"Argentina","Consumer Cyclicals",16012726.127488,4537163.01335349,1,28724641.3289705,35312106.3717746,0.0833416871414474,0.680664769019481,16.796860205267,17.5056001009908,0.0986230222124436,0.193675439450073,1.55398744641708,0,0,0,0,0.113291899081881,0.558290292429864
"LONG.BA",2011,12,31,49669565.3184565,26254356.1134356,5490781.0320781,7432450.023245,4023930.72989307,698270.571827057,83220030.218503,18172609.4012219,"Argentina","Consumer Cyclicals",23415209.2050209,4722201.30172013,1,19714406.1926125,40048432.8546233,0.185586538435223,0.655565130569266,16.7154260404753,17.7209029356552,-0.318450481082205,-0.428381210634714,1.67547329405719,0,0,0,0,0.0950723299357207,0.453765805698038
"LONG.BA",2012,12,31,47853178.0264497,25543812.8179044,3383509.66429298,4555328.58596134,2138219.73550356,5316490.33570702,80932213.6317396,16474984.2792481,"Argentina","Consumer Cyclicals",22309365.2085453,7454710.07121058,1,18172609.4012219,49669565.3184565,0.0917126726750042,0.51427494189108,16.6173536841338,17.6836480900935,-0.0795860860197691,0.258216538911247,1.69126099810981,0,1,0.0917126726750042,0.51427494189108,0.155782967373456,0.331691734639084
"LONG.BA",2013,12,31,49568665.0299217,22050567.7458953,2785899.95396655,3816871.25978211,6768316.7101427,5382812.64385453,72686067.2088384,20179766.7501932,"Argentina","Consumer Cyclicals",27518097.2840264,12151129.3539972,1,16474984.2792481,47853178.0264497,0.07976212693068,0.460796307691568,16.8201910143588,17.7188694386259,0.0544766033692727,-0.319038029825725,1.46637128849369,0,1,0.07976212693068,0.460796307691568,0.245137312991228,0.421701704723547
"LONG.BA",2014,12,31,45241113.7912461,20569751.2938807,3805745.76707805,6466989.06348797,4801243.53059647,5970739.5611344,68935005.0350109,33959149.7164023,"Argentina","Consumer Cyclicals",24671362.4973654,10771983.0917309,1,20179766.7501932,49568665.0299217,0.130465265901033,0.414974889508603,17.3406688812966,17.6275168285211,0.20315818171856,0.157226815804884,1.52372475516616,0,1,0.130465265901033,0.414974889508603,0.238101633426522,0.685093086446915
"METR.BA",2005,12,31,866582838.283828,224802640.264026,9376567.65676568,27278877.8877888,552180528.052805,0,294386798.679868,95322499.3558616,"Argentina","Utilities",641780198.019802,552180528.052805,1,97194274.9410576,816058605.591108,0.0334275966222174,0.27547364701974,18.3727764305378,20.5800682635704,-0.100539701408588,-0.690231910637778,0.339709933862605,0,0,0,0,0.637193011052859,0.116808399179634
"METR.BA",2006,12,31,664912504.497432,318485264.77611,95689987.8978183,191206620.220456,6636901.84149413,232455434.533739,285838157.851699,86400535.6000392,"Argentina","Utilities",346427239.721322,239092336.375233,1,95322499.3558616,866582838.283828,0.22064436517012,0.36751854607095,18.2745044328296,20.3151660177794,0.0895621998056402,0.546908418299724,0.429888377671205,0,0,0,0,0.359584659271747,0.0997025694290761
"METR.BA",2007,12,31,637339155.287393,314224198.158145,5013337.56748174,33933947.2848523,1844712.60717688,232136551.286123,303541759.288663,100097495.973324,"Argentina","Utilities",323114957.129248,233981263.8933,1,86400535.6000392,664912504.497432,0.0510352069713307,0.4725797695678,18.4216552287211,20.2728124977309,-0.210580191214982,0.0759864103093114,0.476264100158397,0,0,0,0,0.367122060448007,0.150542357522636
"METR.BA",2008,12,31,607841274.438812,282677190.441709,-3924402.60680666,29251556.8428675,637798.696596669,235517740.76756,261133671.252715,34719067.3425054,"Argentina","Utilities",325164083.997103,236155539.464157,1,100097495.973324,637339155.287393,0.0458963749523238,0.443527104990501,17.3627995851406,20.2254243440696,0.23033633994457,0.0664039229768084,0.429608324136603,1,0,0,0,0.388515142677974,0.0544750264509477
"METR.BA",2009,12,31,586028172.722486,236335176.408636,-20627172.1958926,19895208.0042127,21794892.0484466,220604791.995787,282840179.041601,51263497.8296811,"Argentina","Utilities",349692996.31385,242399684.044234,1,34719067.3425054,607841274.438812,0.0327309263797213,0.388810675331042,17.7524895135929,20.1888784227039,-0.0786999244071822,0.121222991515902,0.482639218056058,1,0,0,0,0.41363145208212,0.0843369806978146
"METR.BA",2010,12,31,632627865.961199,208088687.326783,-18064247.9213908,2133786.84807256,0,0,283165532.879819,64810736.0583941,"Argentina","Utilities",424539178.634416,0,1,51263497.8296811,586028172.722486,0.00364109943411034,0.355083077934759,17.9869818275126,20.2653929177569,-0.049074486786468,-0.157968535782854,0.447602055040026,0,0,0,0,0,0.110593208782618
"METR.BA",2012,12,31,451780671.414039,33834791.4547304,-36367446.5920651,-17565412.0040692,0,0,301398779.247202,31646382.8309572,"Argentina","Utilities",417945879.959309,0,1,35603796.4597038,559989539.748954,-0.0313673930622773,0.0604203990487013,17.2701344134816,19.9287073797949,-0.124687559244215,-0.296094647254455,0.667135179342327,0,1,-0.0313673930622773,0.0604203990487013,0,0.0565124535096574
"METR.BA",2013,12,31,359827834.893356,64636182.2924659,39118612.8586773,9647844.10004603,61071.0449593371,146190885.376707,297101580.481817,43935563.420023,"Argentina","Utilities",295191652.60089,146251956.421666,1,31646382.8309572,451780671.414039,0.0213551502100544,0.143069826538084,17.5982346507748,19.7011362386156,0.24154401010881,0.526790076740404,0.825677036824765,0,1,0.0213551502100544,0.143069826538084,0.406449813603252,0.0972497634361117
"METR.BA",2014,12,31,328466195.171073,-24611367.415283,-73935036.6501955,-10563921.2196436,12771012.3884687,156519636.54247,372880494.602,81095000.7634481,"Argentina","Utilities",353077562.586356,169290648.930939,1,43935563.420023,359827834.893356,-0.029358265801684,-0.0683976197188225,18.2111318743182,19.6099444839607,-0.268707104976166,-0.129264234165284,1.1352172615748,0,1,-0.029358265801684,-0.0683976197188225,0.515397479009273,0.225371671948288
"MIRG.BA",2011,12,31,317596466.759647,68731055.3231055,17769642.0269642,30008833.1008833,29102742.9102743,26929102.7429103,784179218.967922,90657616.4020549,"Argentina","Technology",248865411.436541,56031845.6531846,1,103699974.830103,245029478.45805,0.122470297409628,0.280501169718943,18.3226005115149,19.5762921624632,-0.554127995071552,-0.439908261486031,2.46910561370123,0,0,0,0,0.176424650515992,0.369986570483501
"MIRG.BA",2012,12,31,303054323.499491,90742217.7009156,30583316.3784334,39277314.3438454,22974974.56765,16887080.3662258,822968056.968464,87311608.9613034,"Argentina","Technology",212312105.798575,39862054.9338758,1,90657616.4020549,317596466.759647,0.123670501578879,0.285715450888779,18.2849939897618,19.5294226328808,-0.141957018494547,0.351560010790209,2.71557933068012,0,1,0.123670501578879,0.285715450888779,0.131534354875959,0.274913665923682
"MIRG.BA",2013,12,31,356432867.883996,98999079.3309805,35166334.2028541,42422280.1902716,30647076.8758631,16978671.1677152,749375479.515114,127042577.675489,"Argentina","Technology",257433788.553016,47625748.0435783,1,87311608.9613034,303054323.499491,0.139982428563976,0.326671067377617,18.660032845524,19.6916564712055,0.0486975817209612,-0.126013883504417,2.1024309120645,0,1,0.139982428563976,0.326671067377617,0.133617722535842,0.419207276796044
"MIRG.BA",2014,12,31,366766117.889511,91578300.2739983,16032411.4189363,22337650.1721271,39391700.4285614,2435540.15128451,716415657.712934,111496217.887168,"Argentina","Technology",275187817.615513,41827240.5798459,1,127042577.675489,356432867.883996,0.0626700065702052,0.256930009899657,18.5295012279947,19.720234921914,0.0619895839246813,0.609562057674759,1.95333108149525,0,1,0.0626700065702052,0.256930009899657,0.114043360440526,0.312811269479939
"MOLI.BA",2008,12,31,1072409268.64591,339015785.662563,60141057.204924,137650977.552498,330334540.188269,112640984.793628,2319529616.22013,781924506.705156,"Argentina","Consumer Non-Cyclicals",733393482.983347,442975524.981897,1,739718216.480811,1133274690.3779,0.121463029856069,0.299147054585253,20.4772687551092,20.7931736071887,-0.347678256047223,-0.131444970068796,2.16291455513893,1,0,0,0,0.413065737058787,0.689969089880951
"MOLI.BA",2009,12,31,979593733.54397,315522380.200105,62536334.9131122,121203528.172722,281943917.851501,127028962.611901,2115664033.70195,1766054290.88849,"Argentina","Consumer Non-Cyclicals",664071353.343865,408972880.463402,1,781924506.705156,1072409268.64591,0.11301984393119,0.294218251767353,21.2920136809481,20.7026484860679,0.319714621786638,0.471530693965892,2.15973618578378,1,0,0,0,0.417492340405059,1.64680998432475
"MOLI.BA",2010,12,31,1238945830.18393,275392794.154699,96699420.5089443,141046863.18972,355454018.644495,197137566.137566,2656707734.94583,1752828438.13198,"Argentina","Consumer Non-Cyclicals",963553036.029231,552591584.782061,1,1766054290.88849,979593733.54397,0.143985060704136,0.28112959967433,21.284496570516,20.9375267180436,0.0426198479633499,-0.248848251325392,2.14432921135174,0,0,0,0,0.446017550823852,1.7893422325096
"MOLI.BA",2011,12,31,1407323337.98233,317231520.223152,45858670.385867,111743607.624361,519946071.594607,219167364.016736,3481371920.03719,1326589892.40325,"Argentina","Consumer Non-Cyclicals",1090091817.75918,739113435.611343,1,1752828438.13198,1238945830.18393,0.0901924885672943,0.25604954832937,21.0058774958523,21.0649553953455,-0.264725595211675,-0.0181443238539255,2.47375413032545,0,0,0,0,0.525190917867535,1.07074083473553
"MOLI.BA",2012,12,31,1479854120.04069,268780467.955239,6096032.55340793,70140793.4893184,513494201.424212,319864292.980671,3500968463.88606,1119013613.65554,"Argentina","Consumer Non-Cyclicals",1211073652.08545,833358494.404883,1,1326589892.40325,1407323337.98233,0.0498398566955329,0.190987003982033,20.8357134321142,21.1152093523243,-0.116099468092531,-0.109100825348058,2.36575241875179,0,1,0.0498398566955329,0.190987003982033,0.563135570675013,0.79513611652306
"MOLI.BA",2013,12,31,1380011968.69725,173598588.307503,-29130274.6662575,54497621.605033,458591069.510511,358125978.210833,3134762313.94814,1060114735.95466,"Argentina","Consumer Non-Cyclicals",1206413380.38975,816717047.721344,1,1119013613.65554,1479854120.04069,0.0368263471831497,0.117307906202761,20.7816429806794,21.0453580090469,0.0238179489637766,-0.53191966030913,2.27154719310688,0,1,0.0368263471831497,0.117307906202761,0.591818814797915,0.716364350781759
"MOLI.BA",2014,12,31,913515491.440481,207503688.43821,78585279.0332779,151806983.443011,201366244.350249,156582866.911782,2874518044.07391,1604456125.86333,"Argentina","Consumer Non-Cyclicals",706011803.002271,357949111.262031,1,1060114735.95466,1380011968.69725,0.110004106403743,0.150363687522287,21.1960506737111,20.6328108919751,-0.285071051310294,0.304108397634067,3.14665495112865,0,1,0.110004106403743,0.150363687522287,0.391836936117632,1.16263928303315
"MORI.BA",2004,5,31,6702465.38331645,1086457.27794664,234042.553191489,-5741.30361364404,1013508.94967916,0,5158392.43498818,3234758.848097,"Argentina","Consumer Non-Cyclicals",5616008.10536981,1013508.94967916,1,2180013.68925393,7143409.49033392,-0.000803720355302725,0.152092257824051,14.9894649385008,15.7179859843369,0.57064886512192,0.161353144894514,0.769626121132722,0,0,0,0,0.151214350498841,0.452831221907984
"MORI.BA",2005,5,31,7133587.78625954,1209229.70159611,92990.9784871617,-449340.735600278,541984.732824428,0,9096113.80985427,2589766.19429855,"Argentina","Consumer Non-Cyclicals",5924358.08466343,541984.732824428,1,3234758.848097,6702465.38331645,-0.0670411124716529,0.180415657887034,14.7670781571293,15.7803248616587,-0.464767148034755,0.039353405709136,1.27511065713313,0,0,0,0,0.07597645799893,0.38639008874927
"MORI.BA",2006,5,31,8198379.25445705,1697893.03079417,568233.387358185,640518.638573744,506320.907617504,0,10077471.636953,4455565.36813528,"Argentina","Consumer Non-Cyclicals",6500486.22366288,506320.907617504,1,2589766.19429855,7133587.78625954,0.0897891296449015,0.23801389730769,15.3096645172628,15.9194470408033,0.215087344003068,-0.165308923088379,1.22920291001107,0,0,0,0,0.0617586588644631,0.624589687774983
"MORI.BA",2007,5,31,11322926.8292683,5277073.17073171,3573658.53658537,945691.056910569,406504.06504065,0,13843902.4390244,11047951.7307081,"Argentina","Consumer Non-Cyclicals",6045853.65853659,406504.06504065,1,4455565.36813528,8198379.25445705,0.115350977011273,0.643672731761321,16.2177556050092,16.2423401511423,0.135981931464131,0.279160272695495,1.22264346027917,0,0,0,0,0.0359009707622494,1.3475775379264
"MORI.BA",2011,5,31,35586047.5373683,11651732.4185249,4258512.61945602,5839987.74810095,3045354.07988238,6010879.68635138,27209353.0997305,13212766.4520328,"Argentina","Consumer Non-Cyclicals",23934315.1188434,9056233.76623376,1,11099924.4903095,16802555.9105431,0.347565440590889,0.693450001330678,16.3966940756201,17.3874641958927,-0.251712330977582,-1.09876277106324,0.764607338625017,0,0,0,0,0.254488328795828,0.78635455953116
"MORI.BA",2012,5,31,28451959.5335616,7450459.9476264,-4613165.02159851,-4948367.24188097,3638369.25625014,6004028.73833345,28709814.4542179,6110801.6293279,"Argentina","Consumer Non-Cyclicals",21001499.5859352,9642397.99458359,1,13212766.4520328,35586047.5373683,-0.139053578138589,0.209364637637906,15.6255685221045,17.1637275925641,-0.207897003491063,0.204230794680203,1.00906281763659,0,1,-0.139053578138589,0.209364637637906,0.33890101605162,0.171719031817486
"MORI.BA",2013,5,31,23475352.5792712,871840.984382395,-5430144.81779461,-5683068.62281117,9529088.49976337,6827460.48272598,24606737.3402745,4833791.76064441,"Argentina","Consumer Non-Cyclicals",22603511.5948888,16356548.9824893,1,6110801.6293279,28451959.5335616,-0.19974260880371,0.0306425637697812,15.3911417612549,16.9714616022971,0.247661961822324,-0.193345742329463,1.04819458013177,0,1,-0.19974260880371,0.0306425637697812,0.696754135097942,0.169893105427151
"MORI.BA",2014,5,31,20401359.5839525,350521.297672115,-3067693.16493313,-739910.846953938,6654288.01386825,7365014.85884101,27016924.2199108,5094242.7811995,"Argentina","Consumer Non-Cyclicals",20050838.2862804,14019302.8727093,1,4833791.76064441,23475352.5792712,-0.0315186255224674,0.0149314604110196,15.4436215936134,16.8311121028659,-0.282886623543197,0.0253185200528634,1.32427077267743,0,1,-0.0315186255224674,0.0149314604110196,0.687174931406861,0.217003887971324
"MVIA.BA",2003,12,31,70119438.7405886,5694729.63723477,-392881.587953457,-1293976.72826831,4637577.00205339,12559206.0232717,52638261.4647502,2146225.66520714,"Argentina","Industrials",64424709.1033538,17196783.0253251,1,6886570.84188911,71597916.6666667,-0.0180728265361768,0.0795376444226347,14.5792213528452,18.0657106137153,0.192762789148304,-0.178205456871081,0.75069427836536,0,0,0,0,0.245249867001156,0.0299760909971608
"MVIA.BA",2004,12,31,57895250.9262378,5514651.39777703,-89592.4553721792,2329740.65341866,4069720.44459414,10542943.7521051,56917480.6332098,7976438.41046477,"Argentina","Industrials",52380599.5284608,14612664.1966992,1,2146225.66520714,70119438.7405886,0.0332253180467928,0.0786465421975045,15.8920025553199,17.8741459171799,0.282956899378839,0.0799389643227845,0.983111390357842,0,0,0,0,0.252398322192552,0.113755023624392
"MVIA.BA",2005,12,31,59315181.5181518,13182838.2838284,7778877.88778878,743234.323432343,3384818.48184818,3759735.97359736,81672607.2607261,5375142.77303503,"Argentina","Industrials",46132343.2343234,7144554.45544554,1,7976438.41046477,57895250.9262378,0.0128375697754427,0.227701548450393,15.4972956940503,17.8983758433129,-0.106281420793991,0.938516334516874,1.37692585895118,0,0,0,0,0.120450688551954,0.0928425507626403
"MVIA.BA",2006,12,31,117829784.450332,13973440.6175383,908644.882739672,261995.878716515,11388152.9454093,315637.981225264,105377947.862493,6624448.14226738,"Argentina","Industrials",103856343.832794,11703790.9266346,1,5375142.77303503,59315181.5181518,0.00441701217143436,0.235579496848747,15.7062776270866,18.5847516363603,-0.00129484620236531,-0.747867310982877,0.894323522308676,0,0,0,0,0.0993279499002053,0.111682169264544
"MVIA.BA",2007,12,31,124698253.413782,14019082.2483328,452530.962210225,-1249657.03397904,3257462.68656716,0,135787786.59892,6061538.71107892,"Argentina","Industrials",110679171.165449,3257462.68656716,1,6624448.14226738,117829784.450332,-0.0106056124927038,0.118977407229682,15.6174742385344,18.6414074042473,-0.920351352175873,0.311648705644079,1.0889309423472,0,0,0,0,0.0261227611244725,0.051443179153349
"MVIA.BA",2008,12,31,175463675.597393,14382021.7233888,1595316.43736423,6852981.89717596,3003104.99637944,0,69705679.942071,5492051.54179241,"Argentina","Industrials",161081653.874004,3003104.99637944,1,6061538.71107892,124698253.413782,0.0549565187127036,0.11533458833353,15.5188124307117,18.9829426027945,0.542194142819338,-0.330670643291747,0.397265586194677,1,0,0,0,0.0171152518386208,0.0440427302824228
"MVIA.BA",2009,12,31,208682962.085308,40253591.3638757,27179886.7825171,11126553.4491838,2657490.78462349,0,61538591.3638757,4558344.82758621,"Argentina","Industrials",168429370.721432,2657490.78462349,1,5492051.54179241,175463675.597393,0.0634122898161214,0.229412676024403,15.3324701391922,19.1563267304077,0.137682129121962,-0.199582663157556,0.294890348253343,1,0,0,0,0.012734584357381,0.0259788518168597
"OEST.BA",2011,12,31,118284625.755463,48329532.7754533,6067143.18921432,10674007.4384007,10722152.4872152,0,77325306.8340307,60140867.9885631,"Argentina","Industrials",69955092.9800097,10722152.4872152,1,78143468.4117795,123625122.197027,0.0863417341775327,0.390936177991625,17.91220016822,18.5886043607014,0.113812742104969,-0.639340004058351,0.653722378036601,0,0,0,0,0.0906470508634128,0.486477723295706
"OEST.BA",2013,12,31,93692659.199018,44773398.8031303,9787980.66595059,11405476.4462176,32573.2699094675,74156.820622986,85802485.8063526,60145761.4115842,"Argentina","Industrials",48919260.3958877,106730.090532453,1,54745417.5152749,110886026.449644,0.102857653136278,0.403778548449141,17.9122815309292,18.3555304004792,-0.0321220789090153,-0.0754254121690343,0.915786642623672,0,1,0.102857653136278,0.403778548449141,0.00113915104390134,0.542410647557092
"OEST.BA",2014,12,31,69978285.0518723,30609529.0508419,3538807.05369898,1645075.05679024,28855.2961288963,27733.5425399874,74514112.0816843,59951757.5700803,"Argentina","Industrials",39368756.0010304,56588.8386688837,1,60145761.4115842,93692659.199018,0.0175582064897511,0.326701465328489,17.9090507562738,18.0636955383428,-0.0321515592170755,-0.0585656062932125,1.06481763630603,0,1,0.0175582064897511,0.326701465328489,0.000808662839149838,0.639876785253083
"PAMP.BA",2007,12,31,2668541057.47856,1023225684.34424,59083201.0161956,65037154.6522705,9983318.51381391,522715439.822166,469744998.412194,397327352.666183,"Argentina","Utilities",1645315373.13432,532698758.33598,1,807170530.327088,555216040.296994,0.117138464907248,1.84293249848636,19.8002710647935,21.7047977395965,-3.61611001285334,-1.39279074683382,0.176030643072078,0,0,0,0,0.199621720956137,0.715626573853389
"PAMP.BA",2008,12,31,2646829410.57205,930132388.124547,33316069.5148443,147602847.212165,41258114.4098479,584736182.476466,1162587067.34251,720942037.947775,"Argentina","Utilities",1716697022.4475,625994296.886314,1,397327352.666183,2668541057.47856,0.055312188957524,0.348554647685806,20.3960693008218,21.6966283117875,-0.981949744516802,-0.0886358098988472,0.43923762623268,1,0,0,0,0.236507231779255,0.270163367330378
"PAMP.BA",2009,12,31,2517781445.49763,878535534.491838,56539447.0774092,111605352.817272,108600039.494471,448655184.30753,1077788275.40811,1060230583.41807,"Argentina","Utilities",1639245911.00579,557255223.802001,1,720942037.947775,2646829410.57205,0.0421656765530466,0.331919968465955,20.7817522529403,21.646643971938,0.180152350883932,0.0527185353979966,0.428070624372676,1,0,0,0,0.221327877683149,0.400566269659564
"PAMP.BA",2010,12,31,2450028357.26883,800005603.426556,-11731176.6187957,71079430.5870496,159930410.682792,445325190.224238,1196411541.95011,695353382.068388,"Argentina","Utilities",1650022753.84227,605255600.90703,1,1060230583.41807,2517781445.49763,0.0282309772018361,0.317742274595418,20.3599307377131,21.6193654358315,0.0184097751681574,0.300444128715713,0.488325589538813,0,0,0,0,0.24704024306957,0.276177022160458
"PAMP.BA",2011,12,31,2809968196.18782,567031664.342166,-172337364.016736,-29142503.4867503,207764077.173408,578254507.205951,1352766989.7722,259650013.879837,"Argentina","Utilities",2242936531.84565,786018584.379359,1,695353382.068388,2450028357.26883,-0.0118947617076714,0.231438816885477,19.3748451817105,21.7564390021454,-0.115853823357027,-0.453788462939116,0.481417188851977,0,0,0,0,0.27972508210083,0.105978370866402
"PAMP.BA",2012,12,31,2303048612.41099,366331407.934893,-132186012.207528,-138813251.271617,111773731.434385,451369894.201424,1362230889.11495,381135035.143843,"Argentina","Utilities",1936717204.4761,563143625.635809,1,259650013.879837,2809968196.18782,-0.0494002926652123,0.130368524608884,19.7586642932477,21.5574995658605,-0.516221785641993,-0.0407044461923324,0.591490288904007,0,1,-0.0494002926652123,0.130368524608884,0.244520946106418,0.135636778971703
"PAMP.BA",2013,12,31,1927659080.86543,322057747.429799,43898081.9395427,264892808.040509,87290107.4113856,448754095.442688,818627213.441768,678685633.468771,"Argentina","Utilities",1605601333.43563,536044202.854074,1,381135035.143843,2303048612.41099,0.115018331186332,0.139839752271945,20.3356685937304,21.3795721922221,0.389890519220311,0.204446527486367,0.424674270241936,0,1,0.115018331186332,0.139839752271945,0.278080397190054,0.29469010328804
"PAMP.BA",2014,12,31,1975009175.42915,341960128.568418,87018964.4270626,103344730.802557,61206860.4950704,443430903.257535,726522272.312124,1518074601.56653,"Argentina","Utilities",1633049046.86073,504637763.752605,1,678685633.468771,1927659080.86543,0.0536115186696602,0.177396580112544,21.1407086593543,21.4038388810756,-0.152541471309975,0.0308388979217155,0.36785766939754,0,1,0.0536115186696602,0.177396580112544,0.255511604721002,0.787522345956
"PATA.BA",2011,6,30,423165129.079396,192189768.631271,32685160.7403799,48765898.6848514,33942669.264491,9863056.50267901,1503558497.32099,313814826.007113,"Argentina","Consumer Non-Cyclicals",230975360.448125,43805725.76717,1,364963503.649635,360355274.80916,0.13532727864377,0.533334134578861,19.5643136438237,19.8632730369079,-0.101033642383014,0.065291591569483,3.55312475910293,0,0,0,0,0.103519223955127,0.870848431935139
"PATA.BA",2012,6,30,513374901.14648,210482827.100223,34671355.6738607,55742061.8966622,28244944.6641189,12310291.8111732,1694616174.424,514256619.144602,"Argentina","Consumer Non-Cyclicals",302892074.046257,40555236.4752921,1,313814826.007113,423165129.079396,0.131726501231163,0.497401162421234,20.0582329578673,20.0565169376848,-0.0489021817778454,-0.112736037621659,3.30093304257677,0,1,0.131726501231163,0.497401162421234,0.0789973105126941,1.2152622789675
"PATA.BA",2013,6,30,562461652.73909,207607799.442897,36596399.2571959,62807639.7400186,32900464.2525534,40053296.1931291,1818797788.30084,621403912.543153,"Argentina","Consumer Non-Cyclicals",354853853.296193,72953760.4456825,1,514256619.144602,513374901.14648,0.122342638098893,0.404398031495624,20.2474918512393,20.1478335168107,-0.167608671773425,-0.297436238603454,3.23363873686964,0,1,0.122342638098893,0.404398031495624,0.129704416452945,1.21042908633714
"PATA.BA",2014,6,30,497503597.564725,188732796.260993,56432445.729045,89255396.3470881,19365721.6653342,21315663.243343,1650843736.54757,936746212.032505,"Argentina","Consumer Non-Cyclicals",308770801.303732,40681384.9086772,1,621403912.543153,562461652.73909,0.158687078332238,0.335547846403212,20.6579229518962,20.0251133458227,0.318440538264324,0.316364598208838,3.3182548721827,0,1,0.158687078332238,0.335547846403212,0.0817710366473974,1.66544013706662
"PATY.BA",2007,6,30,71928502.1028793,28580071.1743772,9818505.33807829,15435457.7806535,400841.151730831,4660951.14849563,270932060.821741,55707137.4745417,"Argentina","Consumer Non-Cyclicals",43348430.9285021,5061792.30022646,1,84775578.2328738,57600324.4120032,0.267975188303574,0.496178996665884,17.8356188380623,18.0911831572541,0.0739678111799825,-0.00236839567814384,3.76668570734626,0,0,0,0,0.0703725526354849,0.967132356340219
"PATY.BA",2008,6,30,105634077.750207,47865012.4069479,18719272.1257237,31290653.4325889,1034574.02812242,2131017.36972705,360868817.204301,96804631.1929421,"Argentina","Consumer Non-Cyclicals",57769065.3432591,3165591.39784947,1,55707137.4745417,71928502.1028793,0.435024399477051,0.665452651001777,18.3882053940047,18.4754915831459,-0.337641520297635,-0.193494842369984,3.41621591147554,1,0,0,0,0.0299675205697838,1.34584522633994
"PATY.BA",2009,6,30,119592661.396574,56149683.7944664,18074561.2648221,17989320.1581028,1339243.74176548,0,342927617.918314,82417671.2254982,"Argentina","Consumer Non-Cyclicals",63442977.6021076,1339243.74176548,1,96804631.1929421,105634077.750207,0.170298454260586,0.531548956457438,18.2273104285073,18.5996020380378,0.200289655219861,0.552104697495461,2.86746372155021,1,0,0,0,0.0111983772760479,0.780218590258262
"PATY.BA",2010,6,30,182927292.620865,61909898.2188295,7682834.60559796,13564045.8015267,1359435.11450382,29840966.9211196,398144078.880407,111166372.419647,"Argentina","Consumer Non-Cyclicals",121017394.402035,31200402.0356234,1,82417671.2254982,119592661.396574,0.113418713515772,0.517673053646108,18.5265384877486,19.0245993237752,-0.256015607993978,0.0335389459699187,2.17651545144551,0,0,0,0,0.170561765762801,0.929541755501325
"PATY.BA",2011,6,30,363018860.204579,124304900.146128,-8213258.64588407,26302856.7949342,1397433.0248417,64838292.7423283,357842479.298588,104621505.851281,"Argentina","Consumer Non-Cyclicals",238713960.058451,66235725.76717,1,111166372.419647,182927292.620865,0.143788586263338,0.679531732882322,18.4658596893348,19.7099653473659,0.209105938788805,-1.8763583209026,0.985740738365291,0,0,0,0,0.182458084215908,0.571929449959769
"PATY.BA",2012,6,30,141279683.668736,69166316.9056087,-42556274.71338,11288961.5410104,11826636.329497,0,396421392.122645,105093181.144455,"Argentina","Consumer Non-Cyclicals",72113366.7631273,11826636.329497,1,104621505.851281,363018860.204579,0.0310974518917516,0.190530918604697,18.4703579540512,18.7662520557796,-1.01893913280282,1.6266792925762,2.80593346352721,0,1,0.0310974518917516,0.190530918604697,0.0837108069779331,0.289497854423403
"PATY.BA",2013,12,31,146503605.95366,35685284.6401719,-2134264.23200859,-86235.998158662,26209298.7570968,27005830.9037901,158526776.123983,68226484.4140127,"Argentina","Consumer Non-Cyclicals",110818321.313488,53215129.6608869,1,105093181.144455,141279683.668736,-0.000610392067134457,0.252586102357396,18.0383433819477,18.8025606001366,1.71930236464654,-0.0869243876342093,1.08206740094934,0,1,-0.000610392067134457,0.252586102357396,0.363234265221562,0.4829178735563
