"","cod","ano","at","pl","ll","ebit","deb_cp","deb_lp","rec","vm","setor","pat","debt","dif_ano","l_vm","l_at","ebit_at","pl_at","log_vm","log_at","var_rec","risk","effi","crise","ifrs","ebit_ifrs","pl_ifrs","div_at"
"321","BMKS3.SA",2004,215423000,175569000,12054000,17694000,0,0,105257000,186902250,"Consumer Cyclicals",39854000,0,1,191449750,219593000,0.0805763389543383,0.79952002113,19.0460963108766,19.1881140950735,-0.159418884823306,0.155437725912632,0.48860613769189,0,0,0,0,0
"322","BMKS3.SA",2005,214685000,172752000,9480000,15825000,0,0,100206000,200090000,"Consumer Cyclicals",41933000,0,1,186902250,215423000,0.0734601226424291,0.801919943552917,19.1142778232927,19.1846823954805,-0.41972160632713,-0.145686055635592,0.466758273749913,0,0,0,0,0
"323","BMKS3.SA",2006,208081000,169942000,8839000,13847000,0,0,62698000,136434095,"Consumer Cyclicals",38139000,0,1,200090000,214685000,0.0644991499173207,0.791587674965647,18.7313522354811,19.153437984937,0.187734440633981,0.0928935699270255,0.301315353155742,0,0,0,0,0
"324","BMKS3.SA",2007,2.01e+08,162935000,5966000,10090000,0,0,47331000,250112499.999999,"Consumer Cyclicals",38065000,0,1,136434095,208081000,0.0484907319745676,0.783036413704279,19.3374213746069,19.1188154660233,0.0582634661573509,0.218818903007874,0.235477611940299,0,0,0,0,0
"325","BMKS3.SA",2008,229209000,181925000,10605000,-2305000,0,0,37874000,250567249.999998,"Consumer Cyclicals",47284000,0,1,250112499.999999,2.01e+08,-0.0114676616915423,0.905099502487562,19.3392379055333,19.2501448090496,0.0349658220314949,-0.308969032341214,0.165237839700884,1,0,0,0,0
"326","BMKS3.SA",2009,243017000,199893000,8450000,-2156000,0,0,31385000,200089999.999999,"Consumer Cyclicals",43124000,0,1,250567249.999998,229209000,-0.00940626240679904,0.87209926311794,19.1142778232927,19.3086419577056,0.14749108845001,1.42189162539855,0.129147343601476,1,0,0,0,0
"327","BMKS3.SA",2012,231087000,192784000,10496000,1260000,0,0,35460000,165529000,"Consumer Cyclicals",38303000,0,1,149158000,251554000,0.00500886489580766,0.766372230216971,18.9246569640171,19.2583048209579,-0.0511563607892528,-0.182774326467767,0.153448701138532,0,1,0.00500886489580766,0.766372230216971,0
"328","BMKS3.SA",2013,209590000,183213000,7813000,796000,0,0,34557000,150067500,"Consumer Cyclicals",26377000,0,1,165529000,231087000,0.00344459013272058,0.792831271339366,18.8265957508409,19.1606637993493,-0.0310313704753918,0.325202455114268,0.164879049572976,0,1,0.00344459013272058,0.792831271339366,0
"329","BMKS3.SA",2014,205123000,179978000,11607000,467000,0,0,32648000,122782500,"Consumer Cyclicals",25145000,0,1,150067500,209590000,0.00222815974044563,0.858714633331743,18.6259250553787,19.1391203571747,-0.403035116877481,-0.0922587336881601,0.159163038762109,0,1,0.00222815974044563,0.858714633331743,0
"330","BMKS3.SA",2015,196964000,175106000,10698000,-5068000,0,0,20613000,96861749.9999997,"Consumer Cyclicals",21858000,0,1,122782500,205123000,-0.0247071269433462,0.853663411709072,18.3887952620898,19.0985315288863,0.399470473490277,0.171880810992694,0.104653642289962,0,1,-0.0247071269433462,0.853663411709072,0
"331","BMKS3.SA",2016,208544000,185980000,15883000,-3670000,0,0,19405000,130954357.5,"Consumer Cyclicals",22564000,0,1,96861749.9999997,196964000,-0.0186328466115635,0.944233463983266,18.6903594044239,19.1556606081142,-0.110544782422295,-0.192505264513431,0.093049907933098,0,1,-0.0186328466115635,0.944233463983266,0
"332","BMKS3.SA",2017,201713000,182499000,8029000,-1151000,0,0,16356000,156343050,"Consumer Cyclicals",19214000,0,1,130954357.5,208544000,-0.0055192189657818,0.875110288476293,18.8675631893291,19.1223564530042,0.00679011489473638,0.129957888484676,0.0810855026696346,0,1,-0.0055192189657818,0.875110288476293,0
"333","BMKS3.SA",2018,203106000,184474000,3706000,-4271000,0,0,13880000,128466875,"Consumer Cyclicals",18632000,0,1,156343050,201713000,-0.0211736477073862,0.91453699067487,18.6711816469669,19.1292385682117,0.275697532816836,0.518147310452672,0.0683386999891682,0,1,-0.0211736477073862,0.91453699067487,0
"334","BMKS3.SA",2019,220646000,190312000,2686000,-5336000,2283000,0,15518000,126875250,"Consumer Cyclicals",30334000,2283000,1,128466875,203106000,-0.0262719959036168,0.937008261695863,18.6587148782017,19.2120701652581,0.227898823091672,-0.640484977043633,0.0703298496233786,0,1,-0.0262719959036168,0.937008261695863,0.0103468904942759
"335","BMKS3.SA",2020,216484000,190456000,3482000,1391000,1865000,0,21790000,114569715,"Consumer Cyclicals",26028000,1865000,1,126875250,220646000,0.00630421580268847,0.863174496705129,18.5566940603045,19.1930271996735,-0.550902689353072,0.0745157048063225,0.100654089909647,0,1,0.00630421580268847,0.863174496705129,0.00861495537776464
"336","BMKS3.SA",2021,216030000,191969000,8057000,3102000,1462000,0,17637000,101181875,"Consumer Cyclicals",24061000,1462000,1,114569715,216484000,0.0143290035291292,0.886758374752869,18.4324301979867,19.1909278448932,0.260034427145649,0.302579951477724,0.081641438689071,0,1,0.0143290035291292,0.886758374752869,0.00676757857704948
"337","BMOB3.SA",2022,1349318000,1058526000,85566000,98681000,1430000,0,1475824000,1300909106.52,"Technology",290792000,1430000,1,1384545471.16,1445472000,0.0682690498328574,0.732304741980474,20.9863291697164,21.0228651165625,-1.22577915429345,0.570327401676668,1.09375551204386,0,1,0.0682690498328574,0.732304741980474,0.0010597946518167
"338","BOBR4.SA",2003,566122000,-246032000,-1852913000,-1882175000,46065000,29205000,363213000,207845410.2,"Consumer Non-Cyclicals",812154000,75270000,1,321956607.9,2322255000,-0.810494540866528,-0.105945298858222,19.1523051411482,20.1543201606436,0.464475664407917,0.0398388641610548,0.641580790006394,0,0,0,0,0.132957207103769
"339","BOBR4.SA",2004,346476000,-604956000,-358925000,-256740000,46656000,37352000,447756000,269383953.219999,"Consumer Non-Cyclicals",951432000,84008000,1,207845410.2,566122000,-0.45350648800082,-1.06859652159782,19.4116482552815,19.6633241101261,0.161486039787125,-0.0663180984273079,1.2923146191944,0,0,0,0,0.242464124499244
"340","BOBR4.SA",2005,488382000,-554693000,6850000,34688000,91832000,24427000,648715000,301172074.78,"Consumer Non-Cyclicals",1043075000,116259000,1,269383953.219999,346476000,0.100116602592965,-1.60095648760665,19.5231923363781,20.0066084444848,-0.3742070910574,0.0240587078415101,1.32829424507865,0,0,0,0,0.238049313856776
"341","BOBR4.SA",2006,413560000,-757831000,-219673000,-48520000,32064000,22484000,646473000,511462725.1,"Consumer Non-Cyclicals",1171391000,54548000,1,301172074.78,488382000,-0.0993484608359849,-1.55171771277402,20.0527852669957,19.8403131646828,0.00211228102488026,-0.355860196070868,1.56319034722894,0,0,0,0,0.131898636231744
"342","BOBR4.SA",2007,433063000,-488532000,92776000,104743000,23612000,25804000,645601000,789342999.399999,"Consumer Non-Cyclicals",921595000,49416000,1,511462725.1,413560000,0.253271592997389,-1.18128445691073,20.4867115110866,19.886393771919,0.145054208032017,0.310007074493414,1.49077847795817,0,0,0,0,0.114108108981834
"343","BOBR4.SA",2008,577531000,-411051000,8984000,47238000,57707000,21993000,745374000,224368040.2,"Consumer Non-Cyclicals",988582000,79700000,1,789342999.399999,433063000,0.109078817631615,-0.949171367676297,19.2287982981185,20.1742726785732,-0.0310993828697048,-0.313920158605105,1.29062162896883,1,0,0,0,0.138001250149343
"344","BOBR4.SA",2009,635172000,-139560000,421233000,263574000,42373000,25687000,834215000,476309020.279999,"Consumer Non-Cyclicals",774732000,68060000,1,224368040.2,577531000,0.456380696447463,-0.241649366008058,19.981577403824,20.2694063863211,-0.148348356941691,0.119788575729702,1.31336866234658,1,0,0,0,0.107152078492125
"345","BOBR4.SA",2012,719917000,-19066000,-23708000,44657000,76002000,64883000,984038000,427110245.199998,"Consumer Non-Cyclicals",738983000,140885000,1,464955456.8,685229000,0.0651709136653586,-0.0278242748044814,19.8725527233489,20.3946464855516,0.0131241810363162,0.103485810606063,1.36687701498923,0,1,0.0651709136653586,-0.0278242748044814,0.19569617053077
"346","BOBR4.SA",2013,710601000,-123868000,-154039000,37004000,115645000,40519000,1159975000,334659799.719999,"Consumer Non-Cyclicals",834469000,156164000,1,427110245.199998,719917000,0.0514003697648479,-0.172058723436174,19.6286250505724,20.3816216488117,-0.170757231495522,-0.144820230927809,1.63238582551952,0,1,0.0514003697648479,-0.172058723436174,0.219763270808794
"347","BOBR4.SA",2014,754983000,-60268000,-57504000,68384000,82539000,60563000,1152727000,132998886.48,"Consumer Non-Cyclicals",815251000,143102000,1,334659799.719999,710601000,0.0962340328820252,-0.0848127148709332,18.7058513138202,20.4422057904035,-0.048331517397014,0.174212864917883,1.5268251073203,0,1,0.0962340328820252,-0.0848127148709332,0.189543340710983
"348","BOBR4.SA",2015,701418000,-246634000,-300770000,-105500000,89094000,49321000,1091476000,81096881.9999998,"Consumer Non-Cyclicals",948052000,138415000,1,132998886.48,754983000,-0.139738245761825,-0.326674905262767,18.211155071984,20.3686145583009,0.0603494716431663,-0.113180640858024,1.55609921615927,0,1,-0.139738245761825,-0.326674905262767,0.197335967996259
"349","BOBR4.SA",2016,711099000,-273409000,59068000,14487000,131943000,22419000,1097770000,114616926.56,"Consumer Non-Cyclicals",984508000,154362000,1,81096881.9999998,701418000,0.0206538754351899,-0.389794673076539,18.5571060525598,20.3823222185808,-0.00670870655577036,-0.206049465668743,1.5437653547537,0,1,0.0206538754351899,-0.389794673076539,0.217075259563014
"350","BOBR4.SA",2017,685366000,-146628000,126824000,178707000,222113000,22835000,1096718000,266995611.222157,"Consumer Non-Cyclicals",831994000,244948000,1,114616926.56,711099000,0.25131099889045,-0.206199136829049,19.4027427788592,20.3454635601049,-0.117512240165496,0.267662338424263,1.60019318145341,0,1,0.25131099889045,-0.206199136829049,0.357397361409816
"351","BOBR4.SA",2018,677505000,-241389000,70166000,-4714000,270417000,24051000,974190000,141746628.388152,"Consumer Non-Cyclicals",918894000,294468000,1,266995611.222157,685366000,-0.00687807682318644,-0.35220451554352,18.7695517146677,20.3339274907647,0.202649185282823,-0.0737576104474871,1.4379082073195,0,1,-0.00687807682318644,-0.35220451554352,0.434635906746076
"352","BOBR4.SA",2019,657593000,-285117000,-40487000,60989000,259297000,62986000,1059746000,531439949.159999,"Consumer Non-Cyclicals",942710000,322283000,1,141746628.388152,677505000,0.0900199998523996,-0.420833794584542,20.0911007656566,20.3040967568807,0.000171080126502757,-0.0498555849519,1.6115530426875,0,1,0.0900199998523996,-0.420833794584542,0.490094937141971
"353","BOBR4.SA",2020,674947000,-245161000,39956000,128336000,222719000,48438000,1153013000,578331709.379996,"Consumer Non-Cyclicals",920108000,271157000,1,531439949.159999,657593000,0.195160228287102,-0.372815708196407,20.1756581536847,20.3301447272355,-0.0965209030217497,0.137658478419024,1.70830154071357,0,1,0.195160228287102,-0.372815708196407,0.401745618544864
"354","BOBR4.SA",2021,852330000,-178255000,66906000,131876000,284277000,44438000,1139064000,437656428.72,"Consumer Non-Cyclicals",1030585000,328715000,1,578331709.379996,674947000,0.195387193364812,-0.264102218396407,19.8969447512157,20.5634843337467,0.268029570976127,-0.123651078123921,1.33641195311675,0,1,0.195387193364812,-0.264102218396407,0.385666349887954
"355","BOBR4.SA",2022,864393000,-155672000,22585000,157757000,312783000,93778000,1471180000,320427028.17,"Consumer Non-Cyclicals",1020065000,406561000,1,437656428.72,852330000,0.185089108678563,-0.182642873065597,19.5851651271848,20.5775380844615,-0.290784985323119,-0.135213540974342,1.70198046490427,0,1,0.185089108678563,-0.182642873065597,0.470342772326939
"356","BRAP4.SA",2003,5885651000,1062226000,-131234000,57472000,531649000,2748021000,2994116000,1707512024.25,"Basic Materials",4823425000,3279670000,1,835890900.85,7574977000,0.00758708574296661,0.140228280561116,21.2583031914049,22.4957831917616,-0.361881133067018,-0.00089499945823307,0.508714499041822,0,0,0,0,0.557231477027775
"357","BRAP4.SA",2004,5883035000,2240545000,173280000,276909000,351737000,1766952000,2695147000,3801728217.99998,"Basic Materials",3642490000,2118689000,1,1707512024.25,5885651000,0.0470481515128913,0.380679214584759,22.0587215945017,22.4953386221566,0.235006350370221,0.283240987857012,0.458121870769084,0,0,0,0,0.360135372303581
"358","BRAP4.SA",2005,6347325000,2695994000,636991000,867335000,579993000,1408090000,3068727000,5174945517.19999,"Basic Materials",3651331000,1988083000,1,3801728217.99998,5883035000,0.147429855508254,0.458265844075379,22.3670946479651,22.5712993012536,0.0024840520111358,0.281983802667683,0.483467760040647,0,0,0,0,0.313215882281118
"359","BRAP4.SA",2006,8004135000,3151607000,764343000,1171335000,207273000,2604588000,3502780000,8798991223.99999,"Basic Materials",4852528000,2811861000,1,5174945517.19999,6347325000,0.184539943992154,0.496525229131957,22.8979029182233,22.8032241200924,-0.0489967118945427,-0.350790551557625,0.437621304488243,0,0,0,0,0.351301046271708
"360","BRAP4.SA",2007,8397262000,3856398000,1084787000,1578174000,190311000,1836906000,3807049000,17123607005.6,"Basic Materials",4540864000,2027217000,1,8798991223.99999,8004135000,0.197169837840066,0.481800719253236,23.5637238750475,22.8511715372807,0.0190184573416861,0.498092049843061,0.45336789539257,0,0,0,0,0.24141404662615
"361","BRAP4.SA",2008,11928193000,4935772000,1126271000,1191192000,155197000,2480712000,4217195000,6622404184.23999,"Basic Materials",6992421000,2635909000,1,17123607005.6,8397262000,0.141854809341426,0.587783494191321,22.6137243107899,23.2021705946938,-2.69578974334584,-1.98972485371507,0.353548521557289,1,0,0,0,0.220981417721863
"362","BRAP4.SA",2009,7073171000,5600892000,962403000,1162526000,144428000,686421000,315277000,13653849402.88,"Basic Materials",1472279000,830849000,1,6622404184.23999,11928193000,0.097460361347272,0.469550752574175,23.3372873263577,22.6795747311537,2.61876686482305,1.72546811908215,0.0445736431368618,1,0,0,0,0.117464854165126
"363","BRAP4.SA",2010,8518734000,6778074000,1759806000,1846899000,760530000,0,323353000,15224507420.23,"Basic Materials",1740660000,760530000,1,13653849402.88,7073171000,0.261113296992254,0.958279391237678,23.4461722966679,22.8655335751975,-0.152260948179156,0.00330313009729827,0.0379578702656991,0,1,0.261113296992254,0.958279391237678,0.0892773503668503
"364","BRAP4.SA",2011,10662320000,8597547000,2024274000,2168422000,306882000,540036000,284797000,11485176130.22,"Basic Materials",2064773000,846918000,1,15224507420.23,8518734000,0.254547448012815,1.0092517268411,23.1643230086442,23.0899818680273,-0.0208073024482312,-0.339319717392315,0.0267106033208532,0,1,0.254547448012815,1.0092517268411,0.0794309306042212
"365","BRAP4.SA",2012,10900714000,9156234000,486066000,579765000,951257000,0,245673000,11196306482.63,"Basic Materials",1744480000,951257000,1,11485176130.22,10662320000,0.0543751266140952,0.858746876852317,23.138849782522,23.1120941286233,-0.13472500605389,0.213436803775389,0.0225373310408841,0,1,0.0543751266140952,0.858746876852317,0.0872655681086578
"366","BRAP4.SA",2013,10858768000,9034225000,-47709000,19594000,0,0,185212000,8181002286.37998,"Basic Materials",1824543000,0,1,11196306482.63,10900714000,0.00179749693460447,0.828773693172759,22.8250805089523,23.1082387011864,-0.635584612387947,-0.138828498443643,0.0170564469192085,0,1,0.00179749693460447,0.828773693172759,0
"367","BRAP4.SA",2017,11322515000,8806008000,2328375000,2609791000,1711854000,0,2732021000,9550150014.88997,"Basic Materials",2516507000,1711854000,1,4912659662.02,10277017000,0.253944408187707,0.856864204856331,22.9798226996811,23.1500590581895,-1.9837146506956,-1.37829440115122,0.24129100292647,0,1,0.253944408187707,0.856864204856331,0.151190261174306
"368","BRAP4.SA",2021,7553824000,7502810000,8079261000,8017274000,102000,0,8080515000,9380536711.31998,"Basic Materials",51014000,102000,1,21382799731.92,11297846000,0.709628543352423,0.6640920756045,22.9619028170184,22.7453197620508,-2.46132217366872,2.26946127241024,1.06972508228945,0,1,0.709628543352423,0.6640920756045,1.35030945915605e-05
"369","BRAP4.SA",2022,8062022000,7477001000,3727675000,3646379000,126000,0,3698326000,11110173172.5,"Basic Materials",585021000,126000,1,9380536711.31998,7553824000,0.482719613271371,0.98982991925679,23.1311270275602,22.8104302304891,0.112435134434109,-4.77803497429248,0.45873429767371,0,1,0.482719613271371,0.98982991925679,1.5628833560613e-05
"370","BRFS3.SA",2003,2779008000,763187000,123547000,148004000,811586000,582014000,3825194000,1045667643.9,"Consumer Non-Cyclicals",2015821000,1393600000,1,588080564.399998,3007234000,0.0492159905082212,0.253783709548376,20.7679214120417,21.745359866436,-0.0267209585100554,-0.114251805876404,1.37646023329188,0,0,0,0,0.501473907235963
"371","BRFS3.SA",2004,2524768000,970120000,295619000,371915000,507878000,375063000,4883254000,2306852862.81,"Consumer Non-Cyclicals",1554648000,882941000,1,1045667643.9,2779008000,0.13383012931233,0.349088595642762,21.5591500355215,21.6494150142643,-0.191954840242009,0.697916379514686,1.93413969125084,0,0,0,0,0.349711735890189
"372","BRFS3.SA",2005,3632220000,1222795000,360964000,455583000,548664000,1125374000,5145176000,3337409613.59999,"Consumer Non-Cyclicals",2409425000,1674038000,1,2306852862.81,2524768000,0.180445490437141,0.484319747398573,21.9284607782386,22.0131098685382,-0.0397739468602516,-0.315226031538229,1.41653754453199,0,0,0,0,0.460885629174444
"373","BRFS3.SA",2006,4829416000,2104872000,117253000,80502000,546979000,1287073000,5209758000,4975395416.95999,"Consumer Non-Cyclicals",2724544000,1834052000,1,3337409613.59999,3632220000,0.0221633050861457,0.579500140409997,22.3277706851945,22.2979913863275,0.229104680983571,0.0739468258976676,1.07875527807089,0,0,0,0,0.379766828949919
"374","BRFS3.SA",2007,6543311000,3225979000,321307000,383762000,1051794000,1214069000,6633363000,7345263547.51999,"Consumer Non-Cyclicals",3317332000,2265863000,1,4975395416.95999,4829416000,0.0794634382293843,0.667985321620668,22.717321527143,22.6017091434177,0.299311339630248,0.565944811532298,1.01376245145615,0,0,0,0,0.346286918045008
"375","BRFS3.SA",2008,11223912000,4110618000,54372000,-183686000,1646406000,3719692000,11393030000,6154933983.21999,"Consumer Non-Cyclicals",7113294000,5366098000,1,7345263547.51999,6543311000,-0.0280723321877869,0.628216815615214,22.5405198708096,23.1413123393737,-0.207209300702816,0.00912264649800998,1.01506765199157,1,0,0,0,0.478095159691202
"376","BRFS3.SA",2009,28383627000,12990938000,123015000,77350000,3200562000,5853459000,15905776000,17362217595.4,"Consumer Non-Cyclicals",15392689000,9054021000,1,6154933983.21999,11223912000,0.00689153656942428,1.15743405686003,23.5775622796908,24.0690783017809,0.0211758617559981,-0.858044950281176,0.560385605405539,1,0,0,0,0.318987457099827
"377","BRFS3.SA",2010,27751547000,13628967000,804106000,1484580000,2227713000,4975226000,22681253000,23853418545.6399,"Consumer Non-Cyclicals",14122580000,7202939000,1,17362217595.4,28383627000,0.0523040977109796,0.480170029010035,23.8951933792562,24.0465574233328,-0.229661448610505,0.205486461432579,0.817296887989704,0,1,0.0523040977109796,0.480170029010035,0.259550899991269
"378","BRFS3.SA",2011,29983456000,14070340000,1367409000,2001129000,3452477000,4601053000,25706238000,31775475619.32,"Consumer Non-Cyclicals",15913116000,8053530000,1,23853418545.6399,27751547000,0.072108736857084,0.507011014557134,24.1819606222599,24.1239115998282,-0.114811358637479,-0.100647771337068,0.857347398512033,0,1,0.072108736857084,0.507011014557134,0.268599123463286
"379","BRFS3.SA",2012,30765486000,14551655000,770002000,1360003000,2440782000,7077539000,25974552000,36809646248.7399,"Consumer Non-Cyclicals",16213831000,9518321000,1,31775475619.32,29983456000,0.0453584470049083,0.485322806016758,24.3290257740966,24.1496593141862,0.0570845587969547,0.0700800032033421,0.844275692573165,0,1,0.0453584470049083,0.485322806016758,0.309383085968478
"380","BRFS3.SA",2013,32374569000,14655071000,1062430000,1896313000,2696594000,7484596000,27787477000,42969307365.5,"Consumer Non-Cyclicals",17719498000,10181190000,1,36809646248.7399,30765486000,0.0616376741131279,0.476347781406736,24.4837519155785,24.2006390441362,-0.0245218460077811,0.0576048218218141,0.858311874360397,0,1,0.0616376741131279,0.476347781406736,0.314481097802414
"381","BRFS3.SA",2014,36103735000,15590477000,2225036000,3478319000,3247167000,8850432000,29006843000,55349702726.2398,"Consumer Non-Cyclicals",20513258000,12097599000,1,42969307365.5,32374569000,0.107439855029421,0.481565546092675,24.736937125287,24.3096621595372,0.0613828042156156,0.123579255622489,0.803430531494872,0,1,0.107439855029421,0.481565546092675,0.335078877573193
"382","BRFS3.SA",2015,40388014000,13516777000,3111170000,4228410000,2628179000,12551104000,32196601000,48335017828.3996,"Consumer Non-Cyclicals",26871237000,15179283000,1,55349702726.2398,36103735000,0.117118353544308,0.374387220601968,24.6014221417136,24.421798894726,-0.0577173939422327,-0.123674279567618,0.797182079812095,0,1,0.117118353544308,0.374387220601968,0.375836331046137
"383","BRFS3.SA",2016,42944936000,11839978000,-372383000,1815174000,3245004000,15717376000,33732866000,39201834119.4999,"Consumer Non-Cyclicals",31104958000,18962380000,1,48335017828.3996,40388014000,0.0449433834503474,0.293155736749027,24.391989371411,24.4831845738852,-0.0544541862819299,-0.0564863476378075,0.78549112286487,0,1,0.0449433834503474,0.293155736749027,0.441551013139244
"384","BRFS3.SA",2017,45228481000,11200211000,-1125572000,736078000,5031351000,15413027000,33469352000,29736520803.6,"Consumer Non-Cyclicals",34028270000,20444378000,1,39201834119.4999,42944936000,0.0171400418433503,0.260803997938197,24.1156417840334,24.5349928359677,-0.0953292542302154,-0.0498029648436956,0.740006103676133,0,1,0.0171400418433503,0.260803997938197,0.452024422398798
"385","BRFS3.SA",2018,42382377000,6964627000,-4448061000,-206334000,5678918000,17618055000,30188421000,17817538284.78,"Consumer Non-Cyclicals",35417750000,23296973000,1,29736520803.6,45228481000,-0.00456203691651727,0.153987638895058,23.6034491060558,24.469998475991,0.205674772378452,-0.0866256068895859,0.712287114052145,0,1,-0.00456203691651727,0.153987638895058,0.549685379845496
"386","BRFS3.SA",2019,41700631000,7895623000,297612000,2952773000,3508657000,15488250000,33446980000,28599058259.2,"Consumer Non-Cyclicals",33805008000,18996907000,1,17817538284.78,42382377000,0.0696698299861756,0.186294954622295,24.0766396262301,24.4537820975312,0.0630687322158081,0.241495204416994,0.802073714424129,0,1,0.0696698299861756,0.186294954622295,0.455554425543345
"387","BRFS3.SA",2020,49664906000,8585784000,1383564000,2846793000,1443146000,21344442000,39469700000,17906910341.84,"Consumer Non-Cyclicals",41079122000,22787588000,1,28599058259.2,41700631000,0.0682673842513318,0.205890985198761,23.6084525279107,24.628564403931,0.0372226634377106,-0.0509072893155164,0.794720118870254,0,1,0.0682673842513318,0.205890985198761,0.458826761899036
"388","BRFS3.SA",2021,55903387000,8462532000,419455000,3009787000,3675024000,22252962000,48343305000,18296897499.92,"Consumer Non-Cyclicals",47440855000,25927986000,1,17906910341.84,49664906000,0.0606018865715763,0.170392590695732,23.6299973468975,24.7468908056118,-0.0957552766500561,-0.162200984357309,0.864765224332472,0,1,0.0606018865715763,0.170392590695732,0.463799912516929
"389","BRFS3.SA",2022,57854447000,11270008000,-3166403000,-136289000,4556738000,19637126000,53805028000,8962878476.87996,"Consumer Non-Cyclicals",46584439000,24193864000,1,18296897499.92,55903387000,-0.00243793815211948,0.201597946113712,22.9163572709211,24.7811961588503,-0.110569010984647,-0.0771125126229076,0.930006780636932,0,1,-0.00243793815211948,0.201597946113712,0.418185035974849
"390","BRGE3.SA",2003,1533063000,371643000,30030000,49902000,71541000,270460000,219875000,205949169.1,"Industrials",1161420000,342001000,1,140745673,1325488000,0.037648020955301,0.280382017792692,19.1431399443638,21.1505335318821,0.641417416600405,0.152189718692816,0.143422025057026,0,0,0,0,0.223083461018888
"391","BRGE3.SA",2004,2001393000,388032000,26807000,46037000,43613000,301607000,274663000,190585104.26,"Industrials",1613361000,345220000,1,205949169.1,1533063000,0.0300294247529293,0.253108972038331,19.0656093942941,21.4171092750628,-0.0139674508132587,-0.163805405831253,0.137235915185074,0,0,0,0,0.172489860811944
"392","BRGE3.SA",2005,2314980000,412439000,33560000,61475000,33197000,482089000,338344000,240776346.9,"Industrials",1902541000,515286000,1,190585104.26,2001393000,0.0307161062320094,0.206075968088227,19.2993790394149,21.5626668851384,0.0690416668996272,0.0055711984153364,0.146154178437827,0,0,0,0,0.222587668144001
"393","BRGE3.SA",2006,2704755000,448667000,48988000,96462000,121349000,108224000,446582000,246338893.599999,"Industrials",2256088000,229573000,1,240776346.9,2314980000,0.0416686105279527,0.193810313696015,19.3222187621141,21.7182771721299,0.123709051007577,0.383670559488384,0.165109963749027,0,0,0,0,0.084877558226161
"394","BRGE3.SA",2007,4445972000,519486000,92215000,191092000,182155000,200711000,667068000,410277699.05,"Industrials",3926486000,382866000,1,246338893.599999,2704755000,0.0706503916251195,0.192063976219658,19.8323448031446,22.2152643546728,-0.24645161386518,-0.436287113405857,0.150038731687919,0,0,0,0,0.0861152521878231
"395","BRGE3.SA",2008,4993600000,576116000,69989000,156447000,256100000,294823000,778765000,396184461.119998,"Industrials",4417484000,550923000,1,410277699.05,4445972000,0.0351884807191768,0.12958156281686,19.7973904716716,22.3314229294808,-0.123237153643118,-0.0372361579568573,0.155952619352772,1,0,0,0,0.110325817045819
"396","BRGE3.SA",2009,5442930000,654706000,54702000,120429000,82593000,364405000,803751000,454296574.069998,"Industrials",4788224000,446998000,1,396184461.119998,4993600000,0.024116669336751,0.131109019545018,19.934260789583,22.4175833557609,-0.165292356735381,-0.23918429871877,0.147668810732455,1,0,0,0,0.0821245174933354
"397","BRGE3.SA",2012,2459921000,819079000,63154000,109247000,0,0,164264000,244950674.469998,"Industrials",1640842000,0,1,349826944.349998,5286483000,0.0206653459398243,0.15493835882949,19.3165674195458,21.6233950725539,1.70878138782794,1.02991764929835,0.066776128176474,0,1,0.0206653459398243,0.15493835882949,0
"398","BRGE3.SA",2013,2529211000,864778000,52541000,89857000,0,397000,182834000,293368869.899999,"Industrials",1664433000,397000,1,244950674.469998,2459921000,0.0365284088391456,0.35154706187719,19.496941316817,21.6511732333406,0.048970324889134,0.144348782957034,0.0722889470273536,0,1,0.0365284088391456,0.35154706187719,0.000156965947087847
"399","BRGE3.SA",2014,2861695000,911151000,41084000,89459000,0,0,213717000,201244803.59,"Industrials",1950544000,0,1,293368869.899999,2529211000,0.0353703190441604,0.360251082254505,19.1200326532588,21.7746799435688,0.0981366701011959,-0.11632521971236,0.07468196296251,0,1,0.0353703190441604,0.360251082254505,0
"400","BRGE3.SA",2015,3034511000,999692000,64225000,118269000,0,0,275576000,198005367.6,"Industrials",2034819000,0,1,201244803.59,2861695000,0.0413283036801616,0.349335621021807,19.1038046973823,21.833316128213,-0.127356745720844,0.0372630558873791,0.0908139729926832,0,1,0.0413283036801616,0.349335621021807,0
"401","BRGE3.SA",2016,3247532000,1044205000,61175000,122897000,0,0,312848000,218992333.68,"Industrials",2203327000,0,1,198005367.6,3034511000,0.0404997708032695,0.344109808796211,19.2045472811407,21.9011611601941,-0.277127992971129,-0.151484972148149,0.0963340776934608,0,1,0.0404997708032695,0.344109808796211,0
"402","BRGE3.SA",2017,3141175000,1090754000,51187000,108806000,0,0,269197000,245318267.42,"Industrials",2050421000,0,1,218992333.68,3247532000,0.0335042118137712,0.335871671164441,19.3180669761665,21.8678627706914,-0.0663002821947021,0.0553471732374121,0.0856994595971253,0,1,0.0335042118137712,0.335871671164441,0
"403","BRGE3.SA",2018,3162081000,1145368000,53027000,116156000,0,0,216777000,262387640.84,"Industrials",2016713000,0,1,245318267.42,3141175000,0.0369785191847,0.364630432879416,19.3853335134676,21.8744961921039,0.109935134608805,0.0714672008507808,0.0685551698391028,0,1,0.0369785191847,0.364630432879416,0
